91㎡,2005年-2020年建,中层(共33层),/sale/501323050?insource=sale_list&top=336,西北,三乡-雅居乐-,3室2厅,随时看房/满五唯一/电梯,雅居乐万象郡二期 3室2厅91m²满五年,98,10769元/㎡,毛坯
94.46㎡,2015年建,高层(共34层),/sale/502717008?insource=sale_list&top=337,南,三乡-三乡-,3室2厅,中山市三乡镇白石环小学/随时看房/满五唯一/电梯,华发观山水花园(B1-1、B1-2、B4区) 3室2厅94.46m²满五年,100,10586元/㎡,毛坯
85.66㎡,2003年建,低层(共8层),/sale/502493219?insource=sale_list&top=338,东南,三乡-雅居乐-,3室2厅,中山市三乡镇光后中心小学/满两年,雅居乐花园4-6期 3室2厅85.66m²精装修,75,8756元/㎡,精装
75㎡,2006年建,中层(共6层),/sale/502514236?insource=sale_list&top=339,南,三乡-小琅环路-,3室1厅,满五唯一,华兴居 3室1厅75m²满五年,45,6000元/㎡,简装
100㎡,1992年-2008年建,中层(共7层),/sale/502365768?insource=sale_list&top=340,西,三乡-文昌路-,3室2厅,中山市三乡镇光后中心小学/满五年/房本在手,华丰花园9区 3室2厅100m²精装修,61,6100元/㎡,精装
89.64㎡,2015年-2019年建,中层(共16层),/sale/502300514?insource=sale_list&top=341,东北,三乡-金涌大道-,3室2厅,电梯,爱琴半岛 3室2厅89.64m²精装修,100,11156元/㎡,精装
103㎡,2010年-2013年建,高层(共6层),/sale/502596337?insource=sale_list&top=342,西,三乡-三乡-,4室0厅,随时看房/满五年/房本在手,三乡综合市场 4室0厅103m²满五年,72,6990元/㎡,简装
101㎡,2005年-2011年建,中层(共16层),/sale/500586067?insource=sale_list&top=343,东南,三乡-雅居乐-,3室2厅,满五唯一/房本在手/电梯,嘉美苑 3室2厅101m²普通装修,86,8515元/㎡,简装
120㎡,1998年-2008年建,中层(共7层),/sale/502149061?insource=sale_list&top=344,西北,三乡-金涌大道-,3室2厅,中山市三乡镇光后中心小学/满五唯一,教师村 3室2厅120m²满五年,76,6333元/㎡,简装
112㎡,1999年-2014年建,低层(共6层),/sale/502609374?insource=sale_list&top=345,西北,三乡-金涌大道-,3室2厅,满五唯一,吉雅花园 3室2厅112m²满五年,80,7143元/㎡,简装
106.8㎡,2010年-2013年建,中层(共6层),/sale/500222926?insource=sale_list&top=346,东,三乡-三乡-,3室2厅,满两年/房本在手,三乡综合市场 3室2厅106.8m²精装修,77,7210元/㎡,精装
111.71㎡,2013年建,高层(共11层),/sale/500437930?insource=sale_list&top=347,南,三乡-雅居乐-,3室2厅,满五唯一/房本在手,君林水岸 3室2厅111.71m²满五年,82,7340元/㎡,毛坯
95.01㎡,1999年-2002年建,低层(共7层),/sale/500067856?insource=sale_list&top=348,南,三乡-雅居乐-,3室2厅,满五年/房本在手,侨兴花园 3室2厅95.01m²精装修,65,6841元/㎡,精装
93.49㎡,2005年-2015年建,中层(共11层),/sale/502671959?insource=sale_list&top=349,北,三乡-三乡-,3室2厅,随时看房/满两年,雅苑新城 3室2厅93.49m²毛坯,90,9627元/㎡,毛坯
84.21㎡,,中层(共5层),/sale/502511325?insource=sale_list&top=350,南,三乡-三乡-,3室2厅,中山市三乡镇平岚小学/房本在手/电梯,谷都大道 3室2厅84.21m²毛坯,60,7125元/㎡,毛坯
83.8㎡,2003年建,高层(共7层),/sale/501218961?insource=sale_list&top=351,东南,三乡-雅居乐-,3室2厅,中山市三乡镇光后中心小学/满五唯一/房本在手,雅居乐花园4-6期 3室2厅83.8m²满五年,68,8115元/㎡,简装
95.22㎡,2015年建,高层(共34层),/sale/500096991?insource=sale_list&top=352,南,三乡-三乡-,3室2厅,中山市三乡镇白石环小学/满两年/电梯,华发观山水花园(B1-1、B1-2、B4区) 3室2厅95.22m²毛坯,100,10502元/㎡,毛坯
85㎡,1992年-2001年建,高层(共7层),/sale/502456243?insource=sale_list&top=353,南,三乡-小琅环路-,3室2厅,随时看房,嘉豪山庄 3室2厅85m²普通装修,62,7294元/㎡,简装
89㎡,2005年建,中层(共9层),/sale/502686014?insource=sale_list&top=354,南,三乡-三乡-,3室2厅,满五唯一/电梯,凯柏荣域 3室2厅89m²毛坯,95,10674元/㎡,毛坯
90㎡,2001年建,高层(共6层),/sale/502213689?insource=sale_list&top=355,北,三乡-雅居乐-,3室2厅,中山市三乡镇平岚小学/随时看房/满两年,怡福阳光花园A区 3室2厅90m²毛坯,99,11000元/㎡,毛坯
91㎡,2010年-2019年建,高层(共32层),/sale/501825365?insource=sale_list&top=356,南,三乡-三乡-,3室2厅,随时看房/电梯,畔山中心城 2室2厅91m²毛坯,82,9011元/㎡,毛坯
87㎡,1999年-2014年建,高层(共7层),/sale/502588122?insource=sale_list&top=357,东南,三乡-金涌大道-,3室2厅,满两年,吉雅花园 3室2厅87m²普通装修,52,5977元/㎡,简装
115㎡,2002年建,低层(共6层),/sale/501778512?insource=sale_list&top=358,南,三乡-文昌路-,4室2厅,中山市三乡镇光后中心小学/满五唯一/房本在手,东一居 4室2厅115m²满五年,86,7478元/㎡,精装
94.46㎡,2015年建,低层(共34层),/sale/500740501?insource=sale_list&top=359,南,三乡-三乡-,3室2厅,中山市三乡镇白石环小学/随时看房/满两年/电梯,华发观山水花园(B1-1、B1-2、B4区) 3室2厅94.46m²毛坯,92,9740元/㎡,毛坯
76.7㎡,2000年-2013年建,中层(共5层),/sale/501149711?insource=sale_list&top=360,东南,三乡-雅居乐-,3室1厅,满两年,丽景广场景阳居 3室1厅76.7m²普通装修,67,8735元/㎡,简装
106㎡,2001年-2015年建,高层(共22层),/sale/500019496?insource=sale_list&top=421,西,三乡-雅居乐-,3室2厅,随时看房/满两年/电梯,半山午后 半山午后毛坯3房朝南单价10000一平,90,8491元/㎡,毛坯
87㎡,2005年建,中层(共7层),/sale/500155019?insource=sale_list&top=422,南,三乡-雅居乐-,3室2厅,中山市三乡镇光后中心小学/满五年/房本在手,雅居乐花园1-3期 雅居乐步梯精装3房出售,65,7471元/㎡,精装
89.39㎡,2015年-2017年建,高层(共14层),/sale/502531607?insource=sale_list&top=423,北,三乡-雅居乐-,4室2厅,满两年/电梯,瑞信美域 4室2厅89.39m²精装修,92,10292元/㎡,精装
114㎡,2001年建,高层(共6层),/sale/500859935?insource=sale_list&top=424,南,三乡-雅居乐-,3室2厅,中山市三乡镇平岚小学/满五唯一,"怡福阳光花园A区 惊喜价！精装3房2厅 ,红本在手!",100,8772元/㎡,精装
110㎡,2001年-2013年建,高层(共6层),/sale/100392110?insource=sale_list&top=425,东,三乡-雅居乐-,3室2厅,中山市三乡镇光后中心小学/满五年/房本在手,骏景新盛世 小区生活氛围浓厚，周边配套齐全,83,7545元/㎡,精装
104.92㎡,2000年建,中层(共7层),/sale/501357851?insource=sale_list&top=426,东南,三乡-文昌路-,3室2厅,中山市三乡镇光后中心小学/满五年,"华丰花园6区 光后学校房,保养新净,拎包入住,",88,8387元/㎡,简装
77.93㎡,1999年-2014年建,高层(共7层),/sale/500115325?insource=sale_list&top=427,南,三乡-金涌大道-,3室2厅,满五唯一/房本在手,吉雅花园 3室2厅77.93m²普通装修,55,7058元/㎡,简装
99㎡,1995年-2013年建,中层(共7层),/sale/500600961?insource=sale_list&top=428,南,三乡-文昌路-,3室2厅,中山市三乡镇光后中心小学/满两年/房本在手,华丰花园8区 有光后学校 有中学 随时看房 高档小区 ,69,6970元/㎡,简装
100.86㎡,1993年-2013年建,高层(共7层),/sale/500345861?insource=sale_list&top=429,东北,三乡-文昌路-,3室2厅,中山市三乡镇光后中心小学/满五年/房本在手,华丰花园10区 南北对通 低首付 送入户花园 业主真心出售 ,60,5949元/㎡,简装
100.36㎡,2013年建,低层(共32层),/sale/100567165?insource=sale_list&top=430,东,三乡-雅居乐-,3室2厅,满五唯一/电梯,雅居乐万象郡一期 毛坯3室2厅1厨1卫 采光通风好,98,9765元/㎡,毛坯
102㎡,1988年-2018年建,低层(共25层),/sale/500257752?insource=sale_list&top=431,北,三乡-三乡-,3室2厅,满两年,鸿都花园 望后山空气清晰楼层高通风,90,8824元/㎡,毛坯
84㎡,1996年-2013年建,高层(共6层),/sale/502431940?insource=sale_list&top=432,西南,三乡-文昌路-,3室2厅,满两年/房本在手,宝之园 3室2厅84m²普通装修,69,8214元/㎡,简装
110㎡,2001年-2013年建,高层(共6层),/sale/500054539?insource=sale_list&top=433,西南,三乡-雅居乐-,3室2厅,中山市三乡镇光后中心小学/满五唯一,骏景新盛世 高层装修3房，户型格局方正，视野好通风好,78,7091元/㎡,简装
97㎡,,高层(共9层),/sale/500328652?insource=sale_list&top=434,西南,三乡-雅居乐-,3室2厅,中山市三乡镇鸦岗小学/随时看房/电梯,雅居乐中心城 精装修 3室2厅 拎包入住,98,10103元/㎡,精装
82㎡,2002年建,中层(共7层),/sale/500899825?insource=sale_list&top=435,东南,三乡-文昌路-,3室2厅,中山市三乡镇光后中心小学/满五年,华丰花园7区 小区户型方正，采光通风都很好,66,8000元/㎡,简装
91.23㎡,2005年-2020年建,高层(共33层),/sale/100223329?insource=sale_list&top=436,西北,三乡-雅居乐-,3室2厅,随时看房/满两年/电梯,雅居乐万象郡二期 电梯高层 格局方正 交通便捷 周围配套很齐全,93,10194元/㎡,毛坯
110㎡,2013年建,低层(共11层),/sale/100531073?insource=sale_list&top=437,西北,三乡-雅居乐-,3室2厅,满五年/房本在手,君林水岸 3室2厅1厨2卫 110.0m² 毛坯,86,7818元/㎡,毛坯
101.91㎡,1988年-2018年建,中层(共25层),/sale/100163478?insource=sale_list&top=438,西北,三乡-三乡-,3室2厅,满两年/电梯,鸿都花园 繁华地段 南北对通 低首付 送入户花园  ,96,9420元/㎡,毛坯
98㎡,1992年-2008年建,高层(共7层),/sale/500098361?insource=sale_list&top=439,东南,三乡-文昌路-,3室2厅,中山市三乡镇光后中心小学/满五唯一,华丰花园9区  所有生活配套设施应有尽有 卖场 市场 健身房 ,68,6939元/㎡,简装
91㎡,2010年-2019年建,低层(共32层),/sale/100569834?insource=sale_list&top=440,南,三乡-三乡-,3室2厅,随时看房/电梯,畔山中心城 临近五桂山生态环境，空气质量好，适合养老居住,90,9890元/㎡,毛坯
101.68㎡,2000年-2014年建,低层(共13层),/sale/100196286?insource=sale_list&top=441,南,三乡-金涌大道-,3室2厅,中山市三乡镇光后中心小学/满五唯一/房本在手/电梯,"雅豪苑 管理好,房子保养好,可以拎包入住",100,9835元/㎡,精装
121㎡,1998年-2016年建,低层(共7层),/sale/100268063?insource=sale_list&top=442,西南,三乡-雅居乐-,4室2厅,,丽景城市广场 世光优势品牌，诚心出售,100,8264元/㎡,简装
108㎡,1996年-2013年建,高层(共6层),/sale/100225914?insource=sale_list&top=443,东南,三乡-文昌路-,3室2厅,满五唯一/房本在手,宝之园 大3房2卫，通大大润发顺昌一加一就在周边,100,9259元/㎡,精装
107.38㎡,2004年建,高层(共6层),/sale/502171647?insource=sale_list&top=444,东,三乡-三乡-,3室2厅,中山市三乡镇光后中心小学/满五唯一,供销新村 3室2厅107.38m²满五年,68,6333元/㎡,简装
90.2㎡,2014年建,中层(共11层),/sale/100413638?insource=sale_list&top=445,西,三乡-小琅环路-,3室2厅,中山市三乡镇大布小学/随时看房/满五唯一/电梯,大翼龙苑二期 3室2厅1厨2卫 90.2m² 毛坯,85,9424元/㎡,毛坯
120㎡,2001年-2013年建,中层(共6层),/sale/100521863?insource=sale_list&top=446,北,三乡-雅居乐-,3室2厅,中山市三乡镇光后中心小学/随时看房/满五唯一,骏景新盛世 繁华地段 南北对通 低首付 送入户花园,100,8333元/㎡,简装
100㎡,2003年-2010年建,高层(共6层),/sale/100251152?insource=sale_list&top=447,北,三乡-小琅环路-,3室2厅,满五唯一/房本在手,绿盈轩 载德学校，大三房，拎包入住,77,7700元/㎡,简装
86㎡,2003年建,高层(共9层),/sale/100469223?insource=sale_list&top=448,西北,三乡-雅居乐-,3室2厅,中山市三乡镇光后中心小学/满两年,雅居乐花园4-6期 精装修电梯3房 赠送天台使用权 方便看房,88,10233元/㎡,精装
96㎡,1988年-2018年建,低层(共16层),/sale/100495108?insource=sale_list&top=449,北,三乡-三乡-,3室2厅,满两年/电梯,鸿都花园 满二优质房,90,9375元/㎡,毛坯
89㎡,2005年建,高层(共7层),/sale/100552772?insource=sale_list&top=450,南,三乡-雅居乐-,3室2厅,中山市三乡镇光后中心小学/满两年,雅居乐花园1-3期 3室2厅1厨2卫 精致装修,56,6292元/㎡,精装
116㎡,2003年-2010年建,高层(共6层),/sale/501662163?insource=sale_list&top=391,南,三乡-小琅环路-,3室2厅,满两年,绿盈轩 3室2厅116m²普通装修,95,8190元/㎡,简装
105㎡,1996年-2013年建,高层(共9层),/sale/100456982?insource=sale_list&top=392,东南,三乡-文昌路-,3室2厅,满两年,宝之园 宝之园 3室2厅2卫  诚意出售,99,9429元/㎡,简装
88㎡,,高层(共4层),/sale/502371104?insource=sale_list&top=393,西,三乡-三乡-,3室2厅,满五年/房本在手,畔山苑 3室2厅1厨2卫 88.0m² 毛坯,65,7386元/㎡,毛坯
94㎡,2007年-2015年建,高层(共15层),/sale/100197023?insource=sale_list&top=394,西南,三乡-雅居乐-,3室2厅,满五唯一/电梯,巴厘晓筑 交通便利，房子保养新净，采光好,90,9574元/㎡,简装
92㎡,1993年-2013年建,中层(共7层),/sale/100479264?insource=sale_list&top=395,北,三乡-文昌路-,3室2厅,中山市三乡镇光后中心小学/满五唯一,华丰花园10区 户型方正，楼盘质量好，功能合理性,60,6522元/㎡,简装
102㎡,2000年-2014年建,高层(共7层),/sale/100363055?insource=sale_list&top=396,西北,三乡-金涌大道-,3室2厅,中山市三乡镇光后中心小学/满五唯一/房本在手,雅豪苑 很受购房人的欢迎，楼盘品质不错,80,7843元/㎡,简装
110㎡,1998年-2013年建,高层(共6层),/sale/500019420?insource=sale_list&top=397,东北,三乡-文昌路-,3室2厅,中山市三乡镇光后中心小学/满五唯一/房本在手,金棕榈花园 光后.学.区房环境好.一手房源,93,8455元/㎡,简装
86㎡,,高层(共5层),/sale/100295741?insource=sale_list&top=398,南,三乡-三乡-,3室2厅,中山市港口镇群众小学/满五唯一/房本在手,邮电宿舍 急！  三乡邮电宿舍业主诚意出售3房2厅,48,5581元/㎡,简装
96.35㎡,1988年-2018年建,低层(共16层),/sale/100347471?insource=sale_list&top=399,北,三乡-三乡-,3室2厅,随时看房/电梯,鸿都花园 全新！毛坯3房2厅，红本在手！,95,9860元/㎡,毛坯
90.83㎡,2005年-2020年建,低层(共33层),/sale/100521327?insource=sale_list&top=400,西北,三乡-雅居乐-,3室2厅,满两年/电梯,雅居乐万象郡二期 业主诚意出售 看上方便签合同,93,10239元/㎡,毛坯
91㎡,2005年-2011年建,低层(共16层),/sale/100408982?insource=sale_list&top=401,南,三乡-雅居乐-,3室2厅,房本在手/电梯,嘉美苑 3室2厅1厨2卫 91.0m² 毛坯,70,7692元/㎡,毛坯
83.5㎡,2005年建,中层(共8层),/sale/100492924?insource=sale_list&top=402,东南,三乡-雅居乐-,3室2厅,中山市三乡镇光后中心小学/满五唯一,"雅居乐花园1-3期 83.5平方3房2卫,精装修.",75,8982元/㎡,简装
99.51㎡,2001年-2008年建,高层(共6层),/sale/100521751?insource=sale_list&top=403,东南,三乡-雅居乐-,3室2厅,满五年,"丽景嘉园一期 笋盘！精装3房2厅 ,红本在手!",83,8341元/㎡,简装
98㎡,2000年建,高层(共7层),/sale/100094576?insource=sale_list&top=404,南,三乡-雅居乐-,3室2厅,中山市三乡镇载德小学/满五年/房本在手,丽景花园 3房2厅 98平 普通装修 南,72,7347元/㎡,简装
93㎡,2010年建,低层(共9层),/sale/500489669?insource=sale_list&top=405,东北,三乡-雅居乐-,3室2厅,满五年,"金天地花园 惊喜！精装3房2厅,诚意出售！拎包入住！",90,9677元/㎡,精装
86.65㎡,2005年建,高层(共7层),/sale/500039442?insource=sale_list&top=406,东南,三乡-雅居乐-,3室2厅,中山市三乡镇光后中心小学/随时看房/满两年/房本在手,雅居乐花园1-3期 雅居乐86平方三房两厅，红本在手，业主诚心出售,70,8078元/㎡,简装
113㎡,2003年-2010年建,高层(共6层),/sale/100259346?insource=sale_list&top=407,西北,三乡-小琅环路-,3室2厅,随时看房/满两年/房本在手,绿盈轩 光后学校附房 精装三房 户型方正 采光好,85,7522元/㎡,精装
89㎡,2015年-2017年建,中层(共14层),/sale/100473757?insource=sale_list&top=408,北,三乡-雅居乐-,3室2厅,随时看房/满两年/房本在手/电梯,瑞信美域 刚需户型 几年的新小区 附近是三鑫学校,85,9551元/㎡,毛坯
75㎡,1999年-2014年建,高层(共7层),/sale/500027195?insource=sale_list&top=409,东南,三乡-金涌大道-,3室2厅,满五唯一,吉雅花园 拎包入住！3室2厅75m²普通装修，红本在手！,50,6667元/㎡,简装
123.8㎡,2003年建,高层(共6层),/sale/100318381?insource=sale_list&top=410,南,三乡-文昌路-,3室2厅,满五唯一,东安居 精致装修，健康楼层，价格优惠,88,7108元/㎡,精装
92㎡,1998年-2018年建,中层(共11层),/sale/500082192?insource=sale_list&top=411,西,三乡-雅居乐-,3室2厅,中山市三乡镇光后中心小学/满五唯一/房本在手,雅居乐新城景湖居 电梯中层 精装三房保养好 拎包入住,93,10109元/㎡,精装
90.42㎡,2018年建,高层(共6层),/sale/100240404?insource=sale_list&top=412,南,三乡-三乡-,3室2厅,中山市曹步初级中学/满五年/房本在手,华宝楼 华宝楼小3房精装，保养好,55,6083元/㎡,简装
